154,200881.588,8162365.86,1566.517,,,,,,,,,
155,200881.545,8162365.197,1566.565,,,,,,,,,
156,200875.338,8162402.755,1566.797,,,,,,,,,
157,200875.343,8162403.738,1566.785,,,,,,,,,
158,200881.495,8162402.678,1567.314,,,,,,,,,
159,200881.537,8162403.366,1567.305,,,,,,,,,
160,200875.368,8162440.463,1565.648,,,,,,,,,
161,200875.321,8162441.063,1565.884,,,,,,,,,
162,200881.581,8162440.307,1566.034,,,,,,,,,
163,200881.592,8162440.919,1566.244,,,,,,,,,
164,200881.556,8162477.749,1566.27,,,,,,,,,
165,200881.562,8162478.461,1566.249,,,,,,,,,
166,200875.35,8162478.79,1566.303,,,,,,,,,
167,200875.343,8162477.797,1566.316,,,,,,,,,
168,200881.534,8162515.411,1565.772,,,,,,,,,
169,200875.37,8162515.513,1565.53,,,,,,,,,
170,200875.357,8162516.201,1565.405,,,,,,,,,
171,200875.355,8162552.961,1565.736,,,,,,,,,
172,200875.368,8162553.892,1565.749,,,,,,,,,
173,200875.338,8162590.662,1565.84,,,,,,,,,
174,200869.166,8162590.439,1565.362,,,,,,,,,
175,200862.916,8162590.617,1565.067,,,,,,,,,
176,200862.901,8162552.915,1565.163,,,,,,,,,
177,200862.93,8162553.821,1565.174,,,,,,,,,
178,200869.04,8162552.784,1565.517,,,,,,,,,
179,200869.117,8162553.482,1565.539,,,,,,,,,
180,200869.161,8162515.998,1565.084,,,,,,,,,
181,200869.171,8162515.402,1565.552,,,,,,,,,
182,200862.994,8162516.173,1565.175,,,,,,,,,
183,200862.977,8162515.499,1565.744,,,,,,,,,
184,200869.129,8162477.682,1566.185,,,,,,,,,
185,200869.131,8162478.44,1566.198,,,,,,,,,
186,200862.965,8162478.706,1565.969,,,,,,,,,
187,200862.943,8162477.83,1565.948,,,,,,,,,
188,200862.983,8162440.432,1565.727,,,,,,,,,
189,200862.98,8162441.034,1565.952,,,,,,,,,
190,200869.113,8162440.906,1565.795,,,,,,,,,
191,200869.164,8162440.278,1565.535,,,,,,,,,
192,200869.142,8162403.367,1566.363,,,,,,,,,
193,200869.127,8162402.585,1566.375,,,,,,,,,
194,200862.978,8162403.616,1566.198,,,,,,,,,
195,200862.939,8162402.761,1566.176,,,,,,,,,
196,200862.944,8162365.975,1565.648,,,,,,,,,
197,200862.921,8162365.369,1565.612,,,,,,,,,
198,200869.001,8162365.309,1565.719,,,,,,,,,
199,200869.195,8162365.789,1565.943,,,,,,,,,
200,200869.152,8162328.283,1565.845,,,,,,,,,
201,200869.15,8162327.614,1565.839,,,,,,,,,
